seed,scenario,algorithm,t_lookahead,p_accuracy,total_energy_j,energy_kwh,sla_violation_rate,total_migrations,total_vms,idle_time_saved_s,idle_energy_saved_j
1,medium,P_PABFD_EWA,600,0.5,3297787.2341623083,0.91605200948953,0.03333333333333333,1,37,150.0,15000.0
1,medium,P_PABFD_AR3,600,0.5,3297787.2341623083,0.91605200948953,0.03333333333333333,0,37,0.0,0.0
1,medium,P_PABFD_EWA,600,0.75,3297787.2341623083,0.91605200948953,0.03333333333333333,3,37,450.0,45000.0
1,medium,P_PABFD_AR3,600,0.75,3297787.2341623083,0.91605200948953,0.03333333333333333,2,37,300.0,30000.0
1,medium,P_PABFD_EWA,600,0.9,3297787.2341623083,0.91605200948953,0.03333333333333333,5,37,750.0,75000.0
1,medium,P_PABFD_AR3,600,0.9,3297787.2341623083,0.91605200948953,0.03333333333333333,3,37,450.0,45000.0
1,high,P_PABFD_EWA,150,0.5,2866172.0676554316,0.7961589076820643,0.02666666666666667,4,37,600.0,60000.0
1,high,P_PABFD_AR3,150,0.5,2866172.067655431,0.7961589076820642,0.02666666666666667,6,37,900.0,90000.0
1,high,P_PABFD_EWA,150,0.75,2854172.0676554325,0.7928255743487312,0.03333333333333333,5,37,750.0,75000.0
1,high,P_PABFD_AR3,150,0.75,2854172.0676554325,0.7928255743487312,0.03333333333333333,7,37,1050.0,105000.0
1,high,P_PABFD_EWA,150,0.9,2866172.0676554316,0.7961589076820643,0.02666666666666667,6,37,900.0,90000.0
1,high,P_PABFD_AR3,150,0.9,2866172.0676554316,0.7961589076820643,0.02666666666666667,5,37,750.0,75000.0
1,high,P_PABFD_EWA,300,0.5,2866172.0676554316,0.7961589076820643,0.02666666666666667,4,37,600.0,60000.0
1,high,P_PABFD_AR3,300,0.5,2866172.067655431,0.7961589076820642,0.02666666666666667,6,37,900.0,90000.0
1,high,P_PABFD_EWA,300,0.75,2854172.0676554325,0.7928255743487312,0.03333333333333333,5,37,750.0,75000.0
1,high,P_PABFD_AR3,300,0.75,2854172.0676554325,0.7928255743487312,0.03333333333333333,7,37,1050.0,105000.0
1,high,P_PABFD_EWA,300,0.9,2866172.0676554316,0.7961589076820643,0.02666666666666667,6,37,900.0,90000.0
1,high,P_PABFD_AR3,300,0.9,2866172.0676554316,0.7961589076820643,0.02666666666666667,5,37,750.0,75000.0
1,high,P_PABFD_EWA,600,0.5,2866172.0676554316,0.7961589076820643,0.02666666666666667,4,37,600.0,60000.0
1,high,P_PABFD_AR3,600,0.5,2866172.067655431,0.7961589076820642,0.02666666666666667,6,37,900.0,90000.0
1,high,P_PABFD_EWA,600,0.75,2854172.0676554325,0.7928255743487312,0.03333333333333333,5,37,750.0,75000.0
1,high,P_PABFD_AR3,600,0.75,2854172.0676554325,0.7928255743487312,0.03333333333333333,7,37,1050.0,105000.0
1,high,P_PABFD_EWA,600,0.9,2866172.0676554316,0.7961589076820643,0.02666666666666667,6,37,900.0,90000.0
1,high,P_PABFD_AR3,600,0.9,2866172.0676554316,0.7961589076820643,0.02666666666666667,5,37,750.0,75000.0
2,low,P_PABFD_EWA,150,0.5,3632667.9406721983,1.0090744279644994,0.03833333333333333,4,38,600.0,60000.0
2,low,P_PABFD_AR3,150,0.5,3632667.9406721983,1.0090744279644994,0.03833333333333333,4,38,600.0,60000.0
2,low,P_PABFD_EWA,150,0.75,3644667.9406721983,1.0124077612978328,0.045,1,38,150.0,15000.0
2,low,P_PABFD_AR3,150,0.75,3632667.9406721983,1.0090744279644994,0.03833333333333333,1,38,150.0,15000.0
2,low,P_PABFD_EWA,150,0.9,3644667.9406721983,1.0124077612978328,0.045,0,38,0.0,0.0
2,low,P_PABFD_AR3,150,0.9,3632667.9406721983,1.0090744279644994,0.03833333333333333,1,38,150.0,15000.0
2,low,P_PABFD_EWA,300,0.5,3632667.9406721983,1.0090744279644994,0.03833333333333333,4,38,600.0,60000.0
2,low,P_PABFD_AR3,300,0.5,3632667.9406721983,1.0090744279644994,0.03833333333333333,4,38,600.0,60000.0
2,low,P_PABFD_EWA,300,0.75,3644667.9406721983,1.0124077612978328,0.045,1,38,150.0,15000.0
2,low,P_PABFD_AR3,300,0.75,3632667.9406721983,1.0090744279644994,0.03833333333333333,1,38,150.0,15000.0
2,low,P_PABFD_EWA,300,0.9,3644667.9406721983,1.0124077612978328,0.045,0,38,0.0,0.0
2,low,P_PABFD_AR3,300,0.9,3632667.9406721983,1.0090744279644994,0.03833333333333333,1,38,150.0,15000.0
2,low,P_PABFD_EWA,600,0.5,3632667.9406721983,1.0090744279644994,0.03833333333333333,4,38,600.0,60000.0
2,low,P_PABFD_AR3,600,0.5,3632667.9406721983,1.0090744279644994,0.03833333333333333,4,38,600.0,60000.0
2,low,P_PABFD_EWA,600,0.75,3644667.9406721983,1.0124077612978328,0.045,1,38,150.0,15000.0
2,low,P_PABFD_AR3,600,0.75,3632667.9406721983,1.0090744279644994,0.03833333333333333,1,38,150.0,15000.0
2,low,P_PABFD_EWA,600,0.9,3644667.9406721983,1.0124077612978328,0.045,0,38,0.0,0.0
2,low,P_PABFD_AR3,600,0.9,3632667.9406721983,1.0090744279644994,0.03833333333333333,1,38,150.0,15000.0
2,medium,P_PABFD_EWA,150,0.5,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,150,0.5,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_EWA,150,0.75,3425626.1706415853,0.9515628251782181,0.03166666666666667,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,150,0.75,3425626.1706415853,0.9515628251782181,0.03166666666666667,2,38,300.0,30000.0
2,medium,P_PABFD_EWA,150,0.9,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,150,0.9,3425626.1706415853,0.9515628251782181,0.03,2,38,300.0,30000.0
2,medium,P_PABFD_EWA,300,0.5,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,300,0.5,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_EWA,300,0.75,3425626.1706415853,0.9515628251782181,0.03166666666666667,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,300,0.75,3425626.1706415853,0.9515628251782181,0.03166666666666667,2,38,300.0,30000.0
2,medium,P_PABFD_EWA,300,0.9,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,300,0.9,3425626.1706415853,0.9515628251782181,0.03,2,38,300.0,30000.0
2,medium,P_PABFD_EWA,600,0.5,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,600,0.5,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_EWA,600,0.75,3425626.1706415853,0.9515628251782181,0.03166666666666667,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,600,0.75,3425626.1706415853,0.9515628251782181,0.03166666666666667,2,38,300.0,30000.0
2,medium,P_PABFD_EWA,600,0.9,3425626.1706415853,0.9515628251782181,0.03,3,38,450.0,45000.0
2,medium,P_PABFD_AR3,600,0.9,3425626.1706415853,0.9515628251782181,0.03,2,38,300.0,30000.0
2,high,P_PABFD_EWA,150,0.5,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,150,0.5,3048131.7873511515,0.8467032742642088,0.03166666666666667,1,38,150.0,15000.0
2,high,P_PABFD_EWA,150,0.75,3060131.7873511515,0.8500366075975421,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,150,0.75,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_EWA,150,0.9,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,150,0.9,3048131.7873511515,0.8467032742642088,0.03166666666666667,3,38,450.0,45000.0
2,high,P_PABFD_EWA,300,0.5,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,300,0.5,3048131.7873511515,0.8467032742642088,0.03166666666666667,1,38,150.0,15000.0
2,high,P_PABFD_EWA,300,0.75,3060131.7873511515,0.8500366075975421,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,300,0.75,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_EWA,300,0.9,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,300,0.9,3048131.7873511515,0.8467032742642088,0.03166666666666667,3,38,450.0,45000.0
2,high,P_PABFD_EWA,600,0.5,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,600,0.5,3048131.7873511515,0.8467032742642088,0.03166666666666667,1,38,150.0,15000.0
2,high,P_PABFD_EWA,600,0.75,3060131.7873511515,0.8500366075975421,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,600,0.75,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_EWA,600,0.9,3048131.7873511515,0.8467032742642088,0.03166666666666667,2,38,300.0,30000.0
2,high,P_PABFD_AR3,600,0.9,3048131.7873511515,0.8467032742642088,0.03166666666666667,3,38,450.0,45000.0
3,low,P_PABFD_EWA,150,0.5,2432893.8952591973,0.6758038597942215,0.03,3,32,450.0,45000.0
3,low,P_PABFD_AR3,150,0.5,2438893.895259197,0.677470526460888,0.03,4,32,450.0,45000.0
3,low,P_PABFD_EWA,150,0.75,2468893.895259197,0.6858038597942213,0.03,4,32,600.0,60000.0
3,low,P_PABFD_AR3,150,0.75,2438893.895259197,0.677470526460888,0.03,3,32,450.0,45000.0
3,low,P_PABFD_EWA,150,0.9,2468893.895259197,0.6858038597942213,0.03,4,32,600.0,60000.0
3,low,P_PABFD_AR3,150,0.9,2438893.895259197,0.677470526460888,0.03,3,32,450.0,45000.0
3,low,P_PABFD_EWA,300,0.5,2432893.8952591973,0.6758038597942215,0.03,3,32,450.0,45000.0
3,low,P_PABFD_AR3,300,0.5,2438893.895259197,0.677470526460888,0.03,4,32,450.0,45000.0
3,low,P_PABFD_EWA,300,0.75,2468893.895259197,0.6858038597942213,0.03,4,32,600.0,60000.0
3,low,P_PABFD_AR3,300,0.75,2438893.895259197,0.677470526460888,0.03,3,32,450.0,45000.0
3,low,P_PABFD_EWA,300,0.9,2468893.895259197,0.6858038597942213,0.03,4,32,600.0,60000.0
3,low,P_PABFD_AR3,300,0.9,2438893.895259197,0.677470526460888,0.03,3,32,450.0,45000.0
3,low,P_PABFD_EWA,600,0.5,2432893.8952591973,0.6758038597942215,0.03,3,32,450.0,45000.0
3,low,P_PABFD_AR3,600,0.5,2438893.895259197,0.677470526460888,0.03,4,32,450.0,45000.0
3,low,P_PABFD_EWA,600,0.75,2468893.895259197,0.6858038597942213,0.03,4,32,600.0,60000.0
3,low,P_PABFD_AR3,600,0.75,2438893.895259197,0.677470526460888,0.03,3,32,450.0,45000.0
3,low,P_PABFD_EWA,600,0.9,2468893.895259197,0.6858038597942213,0.03,4,32,600.0,60000.0
3,low,P_PABFD_AR3,600,0.9,2438893.895259197,0.677470526460888,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_EWA,150,0.5,2392263.461482085,0.664517628189468,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,150,0.5,2392263.461482085,0.664517628189468,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_EWA,150,0.75,2404263.461482085,0.6678509615228013,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,150,0.75,2410263.4614820844,0.6695176281894679,0.03,5,32,600.0,60000.0
3,medium,P_PABFD_EWA,150,0.9,2404263.461482085,0.6678509615228013,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,150,0.9,2410263.4614820844,0.6695176281894679,0.03,5,32,600.0,60000.0
3,medium,P_PABFD_EWA,300,0.5,2392263.461482085,0.664517628189468,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,300,0.5,2392263.461482085,0.664517628189468,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_EWA,300,0.75,2404263.461482085,0.6678509615228013,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,300,0.75,2410263.4614820844,0.6695176281894679,0.03,5,32,600.0,60000.0
3,medium,P_PABFD_EWA,300,0.9,2404263.461482085,0.6678509615228013,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,300,0.9,2410263.4614820844,0.6695176281894679,0.03,5,32,600.0,60000.0
3,medium,P_PABFD_EWA,600,0.5,2392263.461482085,0.664517628189468,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,600,0.5,2392263.461482085,0.664517628189468,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_EWA,600,0.75,2404263.461482085,0.6678509615228013,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,600,0.75,2410263.4614820844,0.6695176281894679,0.03,5,32,600.0,60000.0
3,medium,P_PABFD_EWA,600,0.9,2404263.461482085,0.6678509615228013,0.03,3,32,450.0,45000.0
3,medium,P_PABFD_AR3,600,0.9,2410263.4614820844,0.6695176281894679,0.03,5,32,600.0,60000.0
3,high,P_PABFD_EWA,150,0.5,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,150,0.5,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,150,0.75,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,150,0.75,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,150,0.9,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,150,0.9,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,300,0.5,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,300,0.5,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,300,0.75,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,300,0.75,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,300,0.9,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,300,0.9,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,600,0.5,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,600,0.5,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,600,0.75,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,600,0.75,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
3,high,P_PABFD_EWA,600,0.9,2087818.4177658702,0.5799495604905195,0.005,3,32,450.0,45000.0
3,high,P_PABFD_AR3,600,0.9,2087818.41776587,0.5799495604905195,0.005,4,32,600.0,60000.0
4,low,P_PABFD_EWA,150,0.5,3185304.594679524,0.8848068318554234,0.018333333333333333,2,38,300.0,30000.0
4,low,P_PABFD_AR3,150,0.5,3185304.594679524,0.8848068318554234,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_EWA,150,0.75,3161304.5946795247,0.8781401651887568,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_AR3,150,0.75,3161304.5946795247,0.8781401651887568,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_EWA,150,0.9,3185304.594679524,0.8848068318554234,0.018333333333333333,2,38,300.0,30000.0
4,low,P_PABFD_AR3,150,0.9,3185304.594679525,0.8848068318554236,0.018333333333333333,1,38,150.0,15000.0
4,low,P_PABFD_EWA,300,0.5,3185304.594679524,0.8848068318554234,0.018333333333333333,2,38,300.0,30000.0
4,low,P_PABFD_AR3,300,0.5,3185304.594679524,0.8848068318554234,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_EWA,300,0.75,3161304.5946795247,0.8781401651887568,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_AR3,300,0.75,3161304.5946795247,0.8781401651887568,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_EWA,300,0.9,3185304.594679524,0.8848068318554234,0.018333333333333333,2,38,300.0,30000.0
4,low,P_PABFD_AR3,300,0.9,3185304.594679525,0.8848068318554236,0.018333333333333333,1,38,150.0,15000.0
4,low,P_PABFD_EWA,600,0.5,3185304.594679524,0.8848068318554234,0.018333333333333333,2,38,300.0,30000.0
4,low,P_PABFD_AR3,600,0.5,3185304.594679524,0.8848068318554234,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_EWA,600,0.75,3161304.5946795247,0.8781401651887568,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_AR3,600,0.75,3161304.5946795247,0.8781401651887568,0.018333333333333333,3,38,450.0,45000.0
4,low,P_PABFD_EWA,600,0.9,3185304.594679524,0.8848068318554234,0.018333333333333333,2,38,300.0,30000.0
4,low,P_PABFD_AR3,600,0.9,3185304.594679525,0.8848068318554236,0.018333333333333333,1,38,150.0,15000.0
4,medium,P_PABFD_EWA,150,0.5,3047713.376330987,0.8465870489808297,0.018333333333333333,3,38,450.0,45000.0
4,medium,P_PABFD_AR3,150,0.5,3047713.376330987,0.8465870489808297,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_EWA,150,0.75,3041713.376330987,0.8449203823141631,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_AR3,150,0.75,3035713.3763309876,0.8432537156474965,0.018333333333333333,6,38,900.0,90000.0
4,medium,P_PABFD_EWA,150,0.9,3041713.376330987,0.8449203823141631,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_AR3,150,0.9,3041713.376330987,0.8449203823141631,0.018333333333333333,3,38,450.0,45000.0
4,medium,P_PABFD_EWA,300,0.5,3047713.376330987,0.8465870489808297,0.018333333333333333,3,38,450.0,45000.0
4,medium,P_PABFD_AR3,300,0.5,3047713.376330987,0.8465870489808297,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_EWA,300,0.75,3041713.376330987,0.8449203823141631,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_AR3,300,0.75,3035713.3763309876,0.8432537156474965,0.018333333333333333,6,38,900.0,90000.0
4,medium,P_PABFD_EWA,300,0.9,3041713.376330987,0.8449203823141631,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_AR3,300,0.9,3041713.376330987,0.8449203823141631,0.018333333333333333,3,38,450.0,45000.0
4,medium,P_PABFD_EWA,600,0.5,3047713.376330987,0.8465870489808297,0.018333333333333333,3,38,450.0,45000.0
4,medium,P_PABFD_AR3,600,0.5,3047713.376330987,0.8465870489808297,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_EWA,600,0.75,3041713.376330987,0.8449203823141631,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_AR3,600,0.75,3035713.3763309876,0.8432537156474965,0.018333333333333333,6,38,900.0,90000.0
4,medium,P_PABFD_EWA,600,0.9,3041713.376330987,0.8449203823141631,0.018333333333333333,4,38,600.0,60000.0
4,medium,P_PABFD_AR3,600,0.9,3041713.376330987,0.8449203823141631,0.018333333333333333,3,38,450.0,45000.0
4,high,P_PABFD_EWA,150,0.5,2662023.135995151,0.7394508711097642,0.03166666666666667,3,38,450.0,45000.0
4,high,P_PABFD_AR3,150,0.5,2662023.135995151,0.7394508711097642,0.03166666666666667,3,38,450.0,45000.0
4,high,P_PABFD_EWA,150,0.75,2668023.1359951515,0.741117537776431,0.03166666666666667,1,38,150.0,15000.0
4,high,P_PABFD_AR3,150,0.75,2668023.1359951515,0.741117537776431,0.03166666666666667,2,38,300.0,30000.0
4,high,P_PABFD_EWA,150,0.9,2722023.135995151,0.7561175377764309,0.016666666666666666,2,38,300.0,30000.0
4,high,P_PABFD_AR3,150,0.9,2722023.135995151,0.7561175377764309,0.016666666666666666,2,38,300.0,30000.0
4,high,P_PABFD_EWA,300,0.5,2662023.135995151,0.7394508711097642,0.03166666666666667,3,38,450.0,45000.0
4,high,P_PABFD_AR3,300,0.5,2662023.135995151,0.7394508711097642,0.03166666666666667,3,38,450.0,45000.0
4,high,P_PABFD_EWA,300,0.75,2668023.1359951515,0.741117537776431,0.03166666666666667,1,38,150.0,15000.0
4,high,P_PABFD_AR3,300,0.75,2668023.1359951515,0.741117537776431,0.03166666666666667,2,38,300.0,30000.0
4,high,P_PABFD_EWA,300,0.9,2722023.135995151,0.7561175377764309,0.016666666666666666,2,38,300.0,30000.0
4,high,P_PABFD_AR3,300,0.9,2722023.135995151,0.7561175377764309,0.016666666666666666,2,38,300.0,30000.0
4,high,P_PABFD_EWA,600,0.5,2662023.135995151,0.7394508711097642,0.03166666666666667,3,38,450.0,45000.0
4,high,P_PABFD_AR3,600,0.5,2662023.135995151,0.7394508711097642,0.03166666666666667,3,38,450.0,45000.0
4,high,P_PABFD_EWA,600,0.75,2668023.1359951515,0.741117537776431,0.03166666666666667,1,38,150.0,15000.0
4,high,P_PABFD_AR3,600,0.75,2668023.1359951515,0.741117537776431,0.03166666666666667,2,38,300.0,30000.0
4,high,P_PABFD_EWA,600,0.9,2722023.135995151,0.7561175377764309,0.016666666666666666,2,38,300.0,30000.0
4,high,P_PABFD_AR3,600,0.9,2722023.135995151,0.7561175377764309,0.016666666666666666,2,38,300.0,30000.0
5,low,P_PABFD_EWA,150,0.5,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,150,0.5,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,150,0.75,2108855.5238999818,0.5857932010833282,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,150,0.75,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,150,0.9,2108855.5238999818,0.5857932010833282,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,150,0.9,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,300,0.5,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,300,0.5,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,300,0.75,2108855.5238999818,0.5857932010833282,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,300,0.75,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,300,0.9,2108855.5238999818,0.5857932010833282,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,300,0.9,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,600,0.5,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,600,0.5,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,600,0.75,2108855.5238999818,0.5857932010833282,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,600,0.75,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,low,P_PABFD_EWA,600,0.9,2108855.5238999818,0.5857932010833282,0.035,4,34,600.0,60000.0
5,low,P_PABFD_AR3,600,0.9,2102855.5238999818,0.5841265344166616,0.035,4,34,600.0,60000.0
5,medium,P_PABFD_EWA,150,0.5,2179692.8096220396,0.605470224895011,0.035,2,34,300.0,30000.0
5,medium,P_PABFD_AR3,150,0.5,2179692.8096220396,0.605470224895011,0.035,0,34,0.0,0.0
5,medium,P_PABFD_EWA,150,0.75,2179692.80962204,0.6054702248950111,0.035,3,34,450.0,45000.0
5,medium,P_PABFD_AR3,150,0.75,2179692.8096220396,0.605470224895011,0.035,1,34,150.0,15000.0
5,medium,P_PABFD_EWA,150,0.9,2179692.80962204,0.6054702248950111,0.035,3,34,450.0,45000.0
5,medium,P_PABFD_AR3,150,0.9,2179692.8096220396,0.605470224895011,0.035,1,34,150.0,15000.0
5,medium,P_PABFD_EWA,300,0.5,2179692.8096220396,0.605470224895011,0.035,2,34,300.0,30000.0
5,medium,P_PABFD_AR3,300,0.5,2179692.8096220396,0.605470224895011,0.035,0,34,0.0,0.0
5,medium,P_PABFD_EWA,300,0.75,2179692.80962204,0.6054702248950111,0.035,3,34,450.0,45000.0
5,medium,P_PABFD_AR3,300,0.75,2179692.8096220396,0.605470224895011,0.035,1,34,150.0,15000.0
5,medium,P_PABFD_EWA,300,0.9,2179692.80962204,0.6054702248950111,0.035,3,34,450.0,45000.0
5,medium,P_PABFD_AR3,300,0.9,2179692.8096220396,0.605470224895011,0.035,1,34,150.0,15000.0
5,medium,P_PABFD_EWA,600,0.5,2179692.8096220396,0.605470224895011,0.035,2,34,300.0,30000.0
5,medium,P_PABFD_AR3,600,0.5,2179692.8096220396,0.605470224895011,0.035,0,34,0.0,0.0
5,medium,P_PABFD_EWA,600,0.75,2179692.80962204,0.6054702248950111,0.035,3,34,450.0,45000.0
5,medium,P_PABFD_AR3,600,0.75,2179692.8096220396,0.605470224895011,0.035,1,34,150.0,15000.0
5,medium,P_PABFD_EWA,600,0.9,2179692.80962204,0.6054702248950111,0.035,3,34,450.0,45000.0
5,medium,P_PABFD_AR3,600,0.9,2179692.8096220396,0.605470224895011,0.035,1,34,150.0,15000.0
5,high,P_PABFD_EWA,150,0.5,2067550.3630614467,0.5743195452948463,0.03333333333333333,5,34,750.0,75000.0
5,high,P_PABFD_AR3,150,0.5,2055550.3630614467,0.570986211961513,0.035,4,34,600.0,60000.0
5,high,P_PABFD_EWA,150,0.75,2067550.3630614467,0.5743195452948463,0.03333333333333333,4,34,600.0,60000.0
5,high,P_PABFD_AR3,150,0.75,2055550.3630614467,0.570986211961513,0.035,3,34,450.0,45000.0
5,high,P_PABFD_EWA,150,0.9,2061550.3630614467,0.5726528786281796,0.03333333333333333,6,34,900.0,90000.0
5,high,P_PABFD_AR3,150,0.9,2055550.3630614467,0.570986211961513,0.035,3,34,450.0,45000.0
5,high,P_PABFD_EWA,300,0.5,2067550.3630614467,0.5743195452948463,0.03333333333333333,5,34,750.0,75000.0
5,high,P_PABFD_AR3,300,0.5,2055550.3630614467,0.570986211961513,0.035,4,34,600.0,60000.0
5,high,P_PABFD_EWA,300,0.75,2067550.3630614467,0.5743195452948463,0.03333333333333333,4,34,600.0,60000.0
5,high,P_PABFD_AR3,300,0.75,2055550.3630614467,0.570986211961513,0.035,3,34,450.0,45000.0
5,high,P_PABFD_EWA,300,0.9,2061550.3630614467,0.5726528786281796,0.03333333333333333,6,34,900.0,90000.0
5,high,P_PABFD_AR3,300,0.9,2055550.3630614467,0.570986211961513,0.035,3,34,450.0,45000.0
5,high,P_PABFD_EWA,600,0.5,2067550.3630614467,0.5743195452948463,0.03333333333333333,5,34,750.0,75000.0
5,high,P_PABFD_AR3,600,0.5,2055550.3630614467,0.570986211961513,0.035,4,34,600.0,60000.0
5,high,P_PABFD_EWA,600,0.75,2067550.3630614467,0.5743195452948463,0.03333333333333333,4,34,600.0,60000.0
5,high,P_PABFD_AR3,600,0.75,2055550.3630614467,0.570986211961513,0.035,3,34,450.0,45000.0
